coddept,codmpio,codpoblado,department,municipio,refined_name_key
,,,,Santa Elena del Opï¿_n,santa elena del opï¿_n
,,,,Santa Marta,santa marta
,,,,Santander de Quilichao,santander de quilichao
,,,,Santo Domingo,santo domingo
,,,,Saravena,saravena
,,,,Sevilla,sevilla
,,,,Sotarï¿_,sotarï¿_
,,,,Suaza,suaza
,,,,Suratï¿_,suratï¿_
,,,,Tello,tello
,,,,Tibï¿_,tibï¿_
,,,,Timanï¿_,timanï¿_
,,,,Timbï¿_o,timbï¿_o
,,,,Tuluï¿_,tuluï¿_
,,,,Turbo,turbo
,,,,Valledupar,valledupar
,,,,Villa Rica,villa rica
,,,,Villarrica,villa rica
,,,,Villavicencio,villavicencio
,,,,Yacopï¿_,yacopï¿_
,,,,Yondï¿_,yondï¿_
,,,,Yopal,yopal
,,,,Yumbo,yumbo
,,,,Zarzal,zarzal
,,,,Amalfi,amalfi
,,,,Bucaramanga,bucaramanga
,,,,Caracolï¿_,caracolï¿_
,,,,Cerrito,cerrito
,,,,Chima,chimï¿_
,,,,Contrataciï¿_n,contrataciï¿_n
,,,,Cubarral,cubarral
,,,,Curitï¿_,curitï¿_
,,,,Curumanï¿_,curumanï¿_
,,,,El Castillo,el castillo
,,,,El Playï¿_n,el playï¿_n
,,,,Fuente de Oro,fuente de oro
,,,,La Mesa,la mesa
,,,,Maceo,maceo
,,,,Mapiripï¿_n,mapiripï¿_n
,,,,Mesetas,mesetas
,,,,Puerto Boyacï¿_,puerto boyacï¿_
,,,,Puerto Lï¿_pez,puerto lï¿_pez
,,,,Puerto Nare,puerto nare
,,,,Remedios,remedios
,,,,San Jos_ del Guaviare,san jos_ del guaviare
,,,,San Martï¿_n,san martï¿_n
,,,,Sucre,sucre
,,,,Villavicencio,villavicencio
,,,,Vista Hermosa,vista hermosa
,,,,Yondï¿_,yondï¿_
,,,,Abriaquï¿_,abriaquï¿_
,,,,Achï¿_,achï¿_
,,,,Aguachica,aguachica
,,,,Agustï¿_n Codazzi,agustï¿_n codazzi
,,,,Albania,albania
,,,,Algeciras,algeciras
,,,,Amalfi,amalfi
,,,,Anserma,anserma
,,,,Anserma  ,anserma
,,,,Ansermanuevo,ansermanuevo
,,,,Apartadï¿_,apartadï¿_
,,,,Aracataca,aracataca
,,,,Aratoca,aratoca
,,,,Arauca,arauca
,,,,Arauquita,arauquita
,,,,Argelia,argelia
,,,,Ayapel,ayapel
,,,,Balboa,balboa
,,,,Barbosa,barbosa
,,,,Barrancabermeja,barrancabermeja
,,,,Barranquilla,barranquilla
,,,,Belalcazar,belalcazar
,,,,Bel_n de Umbrï¿_a,bel_n de umbrï¿_a
,,,,Bello,bello
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bolï¿_var,bolï¿_var
,,,,Bucaramanga,bucaramanga
,,,,Buenos Aires,buenos aires
,,,,Cï¿_ceres,cï¿_ceres
,,,,Caicedonia,caicedonia
,,,,Cajibio,cajibio
,,,,Calarcï¿_,calarcï¿_
,,,,Caldono,caldono
,,,,Cali,cali
,,,,Campo Capote,campo capote
,,,,Canalete,canalete
,,,,Candelaria,candelaria
,,,,Caï¿_asgordas ,caï¿_asgordas
,,,,Carepa,carepa
,,,,Cartagena del Chairï¿_,cartagena del chairï¿_
,,,,Cartago,cartago
,,,,Caucasia,caucasia
,,,,Cerrito,cerrito
,,,,Chaguanï¿_,chaguanï¿_
,,,,Charalï¿_,charalï¿_
,,,,Chï¿_a,chï¿_a
,,,,Chigorodï¿_,chigorodï¿_
,,,,Chimichagua,chimichagua
,,,,Chinchinï¿_,chinchinï¿_
,,,,Chiriguanï¿_,chiriguanï¿_
,,,,Chiscas,chiscas
,,,,Cienaga,cienaga
,,,,Ci_naga de Oro,ci_naga de oro
,,,,Cï¿_mbita,cï¿_mbita
,,,,Convenciï¿_n,convenciï¿_n
,,,,Corinto,corinto
,,,,Corozal,corozal
,,,,Cunday,cunday
,,,,Curillo,curillo
,,,,Curumanï¿_,curumanï¿_
,,,,Dabeiba,dabeiba
,,,,Dosquebradas,dosquebradas
,,,,El Bagre,el bagre
,,,,El Bordo,el bordo
,,,,El Brillante,el brillante
,,,,El Carmen,el carmen
,,,,El Castillo,el castillo
,,,,El Centro,el centro
,,,,El Paujil,el paujil
,,,,El Playï¿_n,el playï¿_n
,,,,El Rosario,el rosario
,,,,Florencia,florencia
,,,,Florida ,florida
,,,,Floridablanca,floridablanca
,,,,Fonseca,fonseca
,,,,Gaira,gaira
,,,,Garzï¿_n,garzï¿_n
,,,,Gigante,gigante
,,,,Granada,granada
,,,,Guaca,guaca
,,,,Guadalupe,guadalupe
,,,,Inzï¿_,inzï¿_
,,,,Isnos,isnos
,,,,Itagï¿_ï¿_,itagï¿_ï¿_
,,,,Jambalï¿_,jambalï¿_
,,,,La Belleza,la belleza
,,,,La Ceja,la ceja
,,,,La Dorada,la dorada
,,,,La Macarena,la macarena
,,,,La Paz,la paz
,,,,La Plata,la plata
,,,,La Playa,la playa
,,,,La Virginia,la virginia
,,,,Lebrija,lebrija
,,,,Los Cï¿_rdobas,los cï¿_rdobas
,,,,Magangu_,magangu_
,,,,Manaure,manaure
,,,,Manizales,manizales
,,,,Medellï¿_n,medellï¿_n
,,,,Mesetas,mesetas
,,,,Miraflores,miraflores
,,,,Miranda,miranda
,,,,Mistratï¿_,mistratï¿_
,,,,Mitï¿_,mitï¿_
,,,,Monterï¿_a,monterï¿_a
,,,,Mutatï¿_,mutatï¿_
,,,,Necoclï¿_,necoclï¿_
,,,,Neiva,neiva
,,,,Ocaï¿_a,ocaï¿_a
,,,,Pï¿_ez,pï¿_ez
,,,,Pailitas,pailitas
,,,,Palmar,palmar
,,,,Paratebueno,paratebueno
,,,,Pelaya,pelaya
,,,,Pereira,pereira
,,,,Piendamï¿_,piendamï¿_
,,,,Pitalito,pitalito
,,,,Planadas,planadas
,,,,Pueblo Nuevo,pueblo nuevo
,,,,Pueblo Rico,pueblo rico
,,,,Puerto Asï¿_s,puerto asï¿_s
,,,,Puerto Escondido,puerto escondido
,,,,Puerto Gaitï¿_n,puerto gaitï¿_n
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Lï¿_pez,puerto lï¿_pez
,,,,Puerto Nare,puerto nare
,,,,Puerto Parra,puerto parra
,,,,Puerto Rico,puerto rico
,,,,Puerto Salgar,puerto salgar
,,,,Puerto Triunfo,puerto triunfo
,,,,Puerto Wilches,puerto wilches
,,,,Quinchia,quinchia
,,,,Remedios,remedios
,,,,Rï¿_o de Oro,rï¿_o de oro
,,,,Rionegro,rionegro
,,,,Riosucio,riosucio
,,,,Rivera,rivera
,,,,Roldanillo,roldanillo
,,,,Rovira,rovira
,,,,Sabana de Torres,sabana de torres
,,,,Sabanalarga,sabanalarga
,,,,Sabaneta,sabaneta
,,,,Sahagï¿_n,sahagï¿_n
,,,,Salgar,salgar
,,,,Sampues,sampues
,,,,San Alberto,san alberto
,,,,San Andr_s de Sotavento,san andr_s de sotavento
,,,,San Antero,san antero
,,,,San Antonio,san antonio
,,,,San Benito ,san benito
,,,,San Benito Abad,san benito abad
,,,,San Calixto,san calixto
,,,,San Carlos,san carlos
,,,,San Isidro,san isidro
,,,,San Jacinto,san jacinto
,,,,San Jerï¿_nimo,san jerï¿_nimo
,,,,San Jos_ del Guaviare,san jos_ del guaviare
,,,,San Juan Nepomuceno,san juan nepomuceno
,,,,San Luis,san luis
,,,,San Martï¿_n,san martï¿_n
,,,,San Pablo,san pablo
,,,,San Pablo de Borbur,san pablo de borbur
,,,,San Pedro  ,san pedro
,,,,San Pedro de los Milagros,san pedro de los milagros
,,,,San Pedro de Urabï¿_,san pedro de urabï¿_
,,,,San Rafael,san rafael
,,,,San Roque,san roque
,,,,San Vicente de Chucuri,san vicente de chucuri
,,,,Santa Marta,santa marta
,,,,Saravena,saravena
,,,,Segovia,segovia
,,,,Sevilla,sevilla
,,,,Silvia,silvia
,,,,Simacota,simacota
,,,,Simitï¿_,simitï¿_
,,,,Sincelejo,sincelejo
,,,,Soacha,soacha
,,,,Socorro,socorro
,,,,Sonsï¿_n,sonsï¿_n
,,,,Sopetrï¿_n,sopetrï¿_n
,,,,Sotarï¿_,sotarï¿_
,,,,Suaita,suaita
,,,,Suan,suan
,,,,Suratï¿_,suratï¿_
,,,,Tame,tame
,,,,Tï¿_mesis,tï¿_mesis
,,,,Tarazï¿_,tarazï¿_
,,,,Tauramena,tauramena
,,,,Tena,tena
,,,,Tibï¿_,tibï¿_
,,,,Tierralta,tierralta
,,,,Tiquisio,tiquisio
,,,,Tï¿_querres,tï¿_querres
,,,,Turbo,turbo
,,,,Unguï¿_a,unguï¿_a
,,,,Valledupar,valledupar
,,,,Valparaiso,valparaiso
,,,,Vegachï¿_,vegachï¿_
,,,,Vijes,vijes
,,,,Villanueva,villanueva
,,,,Villavicencio,villavicencio
,,,,Vista Hermosa,vista hermosa
,,,,Yacopï¿_,yacopï¿_
,,,,Yalï¿_,yalï¿_
,,,,Yondï¿_,yondï¿_
,,,,Yopal,yopal
,,,,Yumbo,yumbo
,,,,Zapatoca,zapatoca
,,,,Zarzal,zarzal
,,,,Abrego,abrego
,,,,Acacï¿_as,acacï¿_as
,,,,Aguada,aguada
,,,,Albania,albania
,,,,Almaguer,almaguer
,,,,Amalfi,amalfi
,,,,Antioquia,antioquia
,,,,Apartadï¿_,apartadï¿_
,,,,Ataco,ataco
,,,,Ayapel,ayapel
,,,,Baraya,baraya
,,,,Barbosa,barbosa
,,,,Barrancabermeja,barrancabermeja
,,,,Becerril,becerril
,,,,Bello,bello
,,,,Beltran,beltran
,,,,Betania,betania
,,,,Betulia,betulia
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bolï¿_var,bolï¿_var
,,,,Briceï¿_o,briceï¿_o
,,,,Bucaramanga,bucaramanga
,,,,Buenaventura,buenaventura
,,,,Buenavista,buenavista
,,,,Cï¿_ceres,cï¿_ceres
,,,,Caldono,caldono
,,,,Calima,calima
,,,,Caloto,caloto
,,,,Capitanejo,capitanejo
,,,,Carepa,carepa
,,,,Carmen de Viboral,carmen de viboral
,,,,Cartagena   ,cartagena
,,,,Caucasia,caucasia
,,,,Ceret_,ceret_
,,,,Cerrito,cerrito
,,,,Chaguanï¿_,chaguanï¿_
,,,,Chaparral,chaparral
,,,,Charta,charta
,,,,Chigorodï¿_,chigorodï¿_
,,,,Chipatï¿_,chipatï¿_
,,,,Chivolo,chivolo
,,,,Cienaga,cienaga
,,,,Cocornï¿_,cocornï¿_
,,,,Coloso,coloso
,,,,Concepciï¿_n,concepciï¿_n
,,,,Concordia,concordia
,,,,Coyaima,coyaima
,,,,Cubarï¿_,cubarï¿_
,,,,Cubarral,cubarral
,,,,Dabeiba,dabeiba
,,,,El Bagre,el bagre
,,,,El Carmen,el carmen
,,,,El Carmen de Atrato,el carmen de atrato
,,,,El Carmen de Bolï¿_var,el carmen de bolï¿_var
,,,,El Carmen de Chucurï¿_,el carmen de chucurï¿_
,,,,El Castillo,el castillo
,,,,El Cerrito,el cerrito
,,,,El Colegio,el colegio
,,,,El Copey,el copey
,,,,El Dovio,el dovio
,,,,El Paso,el paso
,,,,El Zulia,el zulia
,,,,Envigado,envigado
,,,,Florencia,florencia
,,,,Fuente de Oro,fuente de oro
,,,,Fundaciï¿_n,fundaciï¿_n
,,,,Granada,granada
,,,,Guaca,guaca
,,,,Guamal,guamal
,,,,Guatap_,guatap_
,,,,Guatica,guatica
,,,,Guicï¿_n,guicï¿_n
,,,,Hacari,hacari
,,,,Hobo,hobo
,,,,Ibague,ibague
,,,,Jambalï¿_,jambalï¿_
,,,,Jamundï¿_,jamundï¿_
,,,,La Belleza,la belleza
,,,,La Jagua de Ibï¿_rico,la jagua de ibï¿_rico
,,,,La Paz (Robles),la paz (robles)
,,,,La Peï¿_a,la peï¿_a
,,,,La Plata,la plata
,,,,La Sierra,la sierra
,,,,Labranzagrande,labranzagrande
,,,,Lebrija,lebrija
,,,,Lejanï¿_as,lejanï¿_as
,,,,Los Cï¿_rdobas,los cï¿_rdobas
,,,,Maceo,maceo
,,,,Manizales,manizales
,,,,Mapiripï¿_n,mapiripï¿_n
,,,,Marï¿_a La Baja,marï¿_a la baja
,,,,Marinilla,marinilla
,,,,Mariquita,mariquita
,,,,Marsella,marsella
,,,,Medellï¿_n,medellï¿_n
,,,,Miranda,miranda
,,,,Mistratï¿_,mistratï¿_
,,,,Mogotes,mogotes
,,,,MonteLï¿_bano,montelï¿_bano
,,,,Monterï¿_a,monterï¿_a
,,,,Monterrey,monterrey
,,,,Morroa,morroa
,,,,Mutatï¿_,mutatï¿_
,,,,Natagaima,natagaima
,,,,Neiva,neiva
,,,,Ocaï¿_a,ocaï¿_a
,,,,Oporapa,oporapa
,,,,Otanche,otanche
,,,,Ovejas,ovejas
,,,,Pailitas,pailitas
,,,,Palestina,palestina
,,,,Palmar de Varela,palmar de varela
,,,,Palmira,palmira
,,,,Pamplona,pamplona
,,,,Pauna,pauna
,,,,Paz de Ariporo,paz de ariporo
,,,,Pereira,pereira
,,,,Piedecuesta,piedecuesta
,,,,Planadas,planadas
,,,,Popayï¿_n,popayï¿_n
,,,,Pueblo Nuevo,pueblo nuevo
,,,,Puente Nacional,puente nacional
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Lï¿_pez,puerto lï¿_pez
,,,,Puerto Nare,puerto nare
,,,,Puerto Rondï¿_n,puerto rondï¿_n
,,,,Puerto Tejada,puerto tejada
,,,,Puerto Wilches,puerto wilches
,,,,Purac_,purac_
,,,,Quibdï¿_,quibdï¿_
,,,,Quimbaya,quimbaya
,,,,Quinchia,quinchia
,,,,Remedios,remedios
,,,,Restrepo,restrepo
,,,,Rionegro,rionegro
,,,,Riosucio,riosucio
,,,,Risaralda,risaralda
,,,,Sabana de Torres,sabana de torres
,,,,Salgar,salgar
,,,,San Alberto,san alberto
,,,,San Andr_s ,san andr_s
,,,,San Andr_s de Sotavento,san andr_s de sotavento
,,,,San Bernardo,san bernardo
,,,,San Diego,san diego
,,,,San Jacinto,san jacinto
,,,,San Jerï¿_nimo,san jerï¿_nimo
,,,,San Juan de Arama,san juan de arama
,,,,San Martï¿_n,san martï¿_n
,,,,San Onofre,san onofre
,,,,San Roque,san roque
,,,,San Sebastiï¿_n,san sebastiï¿_n
,,,,San Vicente de Chucuri,san vicente de chucuri
,,,,San Vicente del Caguï¿_n,san vicente del caguï¿_n
,,,,Santa Marta,santa marta
,,,,Santa Rosa de Cabal,santa rosa de cabal
,,,,Santander de Quilichao,santander de quilichao
,,,,Saravena,saravena
,,,,Segovia,segovia
,,,,Simacota,simacota
,,,,Simitï¿_,simitï¿_
,,,,Supï¿_a,supï¿_a
,,,,Tame,tame
,,,,Tarazï¿_,tarazï¿_
,,,,Tibï¿_,tibï¿_
,,,,Timbï¿_o,timbï¿_o
,,,,Titiribï¿_,titiribï¿_
,,,,Tona,tona
,,,,Toro,toro
,,,,Totorï¿_,totorï¿_
,,,,Trinidad,trinidad
,,,,Trujillo,trujillo
,,,,Tuluï¿_,tuluï¿_
,,,,Turbo,turbo
,,,,Valdivia,valdivia
,,,,Valencia,valencia
,,,,Valledupar,valledupar
,,,,Valparaiso,valparaiso
,,,,Villa del Rosario,villa del rosario
,,,,Villavicencio,villavicencio
,,,,Vista Hermosa,vista hermosa
,,,,Yondï¿_,yondï¿_
,,,,Yumbo,yumbo
,,,,Zambrano,zambrano
,,,, Purac_,purac_
,,,,Abrego,abrego
,,,,Acevedo,acevedo
,,,,Achï¿_,achï¿_
,,,,Aguachica,aguachica
,,,,Agustï¿_n Codazzi,agustï¿_n codazzi
,,,,Albania,albania
,,,,Altamira,altamira
,,,,Amalfi,amalfi
,,,,Andes,andes
,,,,Apartadï¿_,apartadï¿_
,,,,Aracataca,aracataca
,,,,Arauquita,arauquita
,,,,Arboledas,arboledas
,,,,Arboletes,arboletes
,,,,Ariguanï¿_,ariguanï¿_
,,,,Astrea,astrea
,,,,Ataco,ataco
,,,,Ayapel,ayapel
,,,,Balboa,balboa
,,,,Barrancabermeja,barrancabermeja
,,,,Barranquilla,barranquilla
,,,,Bello,bello
,,,,Bochalema,bochalema
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bolï¿_var,bolï¿_var
,,,,Bosconia,bosconia
,,,,Bucaramanga,bucaramanga
,,,,Bugalagrande,bugalagrande
,,,,Cï¿_ceres,cï¿_ceres
,,,,Cachira,cachira
,,,,Cali,cali
,,,,Candelaria,candelaria
,,,,Caparrapï¿_,caparrapï¿_
,,,,Carcasi,carcasi
,,,,Carepa,carepa
,,,,Cartago,cartago
,,,,Caucasia,caucasia
,,,,Cerrito,cerrito
,,,,Chaparral,chaparral
,,,,Charta,charta
,,,,Chigorodï¿_,chigorodï¿_
,,,,Chimichagua,chimichagua
,,,,Chiriguanï¿_,chiriguanï¿_
,,,,Cienaga,cienaga
,,,,Cimitarra,cimitarra
,,,,Coloso,coloso
,,,,Corinto,corinto
,,,,Corozal,corozal
,,,,Coyaima,coyaima
,,,,Cravo Norte,cravo norte
,,,,Cï¿_cuta,cï¿_cuta
,,,,Curumanï¿_,curumanï¿_
,,,,Dabeiba,dabeiba
,,,,Durania,durania
,,,,El Amparo,el amparo
,,,,El Banco,el banco
,,,,El Carmen,el carmen
,,,,El Carmen de Bolï¿_var,el carmen de bolï¿_var
,,,,El Carmen de Chucurï¿_,el carmen de chucurï¿_
,,,,El Castillo,el castillo
,,,,El Centro,el centro
,,,,El Playï¿_n,el playï¿_n
,,,,Envigado,envigado
,,,,Espinal,espinal
,,,,Fundaciï¿_n,fundaciï¿_n
,,,,Fusagasugï¿_,fusagasugï¿_
,,,,Gamarra,gamarra
,,,,Girardot,girardot
,,,,Girï¿_n,girï¿_n
,,,,Granada,granada
,,,,Guaca,guaca
,,,,Guachucal,guachucal
,,,,Hacari,hacari
,,,,La Macarena,la macarena
,,,,La Palma,la palma
,,,,La Plata,la plata
,,,,Lebrija,lebrija
,,,,Los Palmitos,los palmitos
,,,,Macanal,macanal
,,,,Macaravita,macaravita
,,,,Maceo,maceo
,,,,Magdalena,magdalena
,,,,Manaure,manaure
,,,,Marï¿_a La Baja,marï¿_a la baja
,,,,Marinilla,marinilla
,,,,Medellï¿_n,medellï¿_n
,,,,Mesetas,mesetas
,,,,Miraflores,miraflores
,,,,Miranda,miranda
,,,,Momil,momil
,,,,Montelibano,montelï¿_bano
,,,,Montenegro,montenegro
,,,,Monterï¿_a,monterï¿_a
,,,,Mosquera,mosquera
,,,,Murindï¿_,murindï¿_
,,,,Mutatï¿_,mutatï¿_
,,,,Muzo,muzo
,,,,Obando,obando
,,,,Ocaï¿_a,ocaï¿_a
,,,,Orito,orito
,,,,Otanche,otanche
,,,,Ovejas,ovejas
,,,,Pailitas,pailitas
,,,,Palmira,palmira
,,,,Pasto,pasto
,,,,Patia (El Bordo),patia (el bordo)
,,,,Pelaya,pelaya
,,,,Pereira,pereira
,,,,Piedecuesta,piedecuesta
,,,,Pinillos,pinillos
,,,,Pivijay,pivijay
,,,,Planadas,planadas
,,,,Planeta Rica,planeta rica
,,,,Plato,plato
,,,,Pueblo Nuevo,pueblo nuevo
,,,,Pueblo Rico,pueblo rico
,,,,Puerto Asis,puerto asï¿_s
,,,,Puerto Berrï¿_o,puerto berrï¿_o
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Nare,puerto nare
,,,,Puerto Parra,puerto parra
,,,,Puerto Rico,puerto rico
,,,,Puerto Rondï¿_n,puerto rondï¿_n
,,,,Puerto Triunfo,puerto triunfo
,,,,Puerto Wilches,puerto wilches
,,,,Restrepo,restrepo
,,,,Rionegro,rionegro
,,,,Roldanillo,roldanillo
,,,,Rosas,rosas
,,,,Sabana de Torres,sabana de torres
,,,,Salgar,salgar
,,,,San Alberto,san alberto
,,,,San Andr_s de Sotavento,san andr_s de sotavento
,,,,San Calixto,san calixto
,,,,San Carlos,san carlos
,,,,San Diego,san diego
,,,,San Gil,san gil
,,,,San Jacinto,san jacinto
,,,,San Jerï¿_nimo,san jerï¿_nimo
,,,,San Jos_ de Miranda,san jos_ de miranda
,,,,San Jos_ del Guaviare,san jos_ del guaviare
,,,,San Martï¿_n,san martï¿_n
,,,,San Pablo,san pablo
,,,,San Vicente de Chucuri,san vicente de chucuri
,,,,Santa Cruz,santa cruz
,,,,Santa Marta,santa marta
,,,,Santander de Quilichao,santander de quilichao
,,,,Santo Domingo,santo domingo
,,,,Saravena,saravena
,,,,Segovia,segovia
,,,,Sevilla,sevilla
,,,,Simacota,simacota
,,,,Simitï¿_,simitï¿_
,,,,Sinc_,sinc_
,,,,Sincelejo,sincelejo
,,,,Socha,socha
,,,,Sonsï¿_n,sonsï¿_n
,,,,Suratï¿_,suratï¿_
,,,,Tamalameque,tamalameque
,,,,Tame,tame
,,,,Tarazï¿_,tarazï¿_
,,,,Tenerife,tenerife
,,,,Tibï¿_,tibï¿_
,,,,Tierralta,tierralta
,,,,Toledo,toledo
,,,,Totorï¿_,totorï¿_
,,,,Trujillo,trujillo
,,,,Tulua,tulua
,,,,Turbo,turbo
,,,,Valdivia,valdivia
,,,,Valencia,valencia
,,,,Valledupar,valledupar
,,,,Venecia,venecia
,,,,Victoria,victoria
,,,,Yolombï¿_,yolombï¿_
,,,,Yondï¿_,yondï¿_
,,,,Zapatoca,zapatoca
,,,,Zaragoza,zaragoza
,,,,Aguachica,aguachica
,,,,Aguazul,aguazul
,,,,Agustï¿_n Codazzi,agustï¿_n codazzi
,,,,Albania,albania
,,,,Angostura,angostura
,,,,Ansermanuevo,ansermanuevo
,,,,Apartadï¿_,apartadï¿_
,,,,Aratoca,aratoca
,,,,Arauca,arauca
,,,,Arauquita,arauquita
,,,,Arenal,arenal
,,,,Ariguanï¿_,ariguanï¿_
,,,,Armenia,armenia
,,,,Ayapel,ayapel
,,,,Baraya,baraya
,,,,Barrancabermeja,barrancabermeja
,,,,Barranco de Loba,barranco de loba
,,,,Barranquilla,barranquilla
,,,,Becerril,becerril
,,,,Bello,bello
,,,,Belmira,belmira
,,,,Betania,betania
,,,,Betulia,betulia
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bolï¿_var,bolï¿_var
,,,,Bosconia,bosconia
,,,,Bucaramanga,bucaramanga
,,,,Bucarasica,bucarasica
,,,,Buenaventura,buenaventura
,,,,Buenavista,buenavista
,,,,Cï¿_ceres,cï¿_ceres
,,,,Cachira,cachira
,,,,Cï¿_cota,cï¿_cota
,,,,Cajibio,cajibio
,,,,Caldono,caldono
,,,,Cali,cali
,,,,Caloto,caloto
,,,,Campamento,campamento
,,,,Canalete,canalete
,,,,Candelaria,candelaria
,,,,Caï¿_asgordas ,caï¿_asgordas
,,,,Carcasi,carcasi
,,,,Carepa,carepa
,,,,Cartagena,cartagena
,,,,Caucasia,caucasia
,,,,Cerrito,cerrito
,,,,Chaguanï¿_,chaguanï¿_
,,,,Chaparral,chaparral
,,,,Charta,charta
,,,,Chigorodï¿_,chigorodï¿_
,,,,Chimï¿_,chimï¿_
,,,,Chiriguanï¿_,chiriguanï¿_
,,,,Chita,chita
,,,,Chivolo,chivolo
,,,,Cienaga,cienaga
,,,,Cimitarra,cimitarra
,,,,Cisneros,cisneros
,,,,Coloso,coloso
,,,,Contrataciï¿_n,contrataciï¿_n
,,,,Convenciï¿_n,convenciï¿_n
,,,,Copacabana,copacabana
,,,,Corinto,corinto
,,,,Coyaima,coyaima
,,,,Cubarral,cubarral
,,,,Cï¿_cuta,cï¿_cuta
,,,,Curumanï¿_,curumanï¿_
,,,,Dagua,dagua
,,,,Dolores,dolores
,,,,Don Matï¿_as,don matï¿_as
,,,,Dosquebradas,dosquebradas
,,,,El Bagre,el bagre
,,,,El Banco,el banco
,,,,El Carmen de Bolï¿_var,el carmen de bolï¿_var
,,,,El Carmen de Chucurï¿_,el carmen de chucurï¿_
,,,,El Castillo,el castillo
,,,,El Copey,el copey
,,,,El Piï¿_ï¿_n,el piï¿_ï¿_n
,,,,Envigado,envigado
,,,,Falan,falan
,,,,Florencia,florencia
,,,,Florida,florida
,,,,Frontino,frontino
,,,,Garzï¿_n,garzï¿_n
,,,,Girï¿_n,girï¿_n
,,,,Gramalote,gramalote
,,,,Granada,granada
,,,,Guaca,guaca
,,,,Guamal,guamal
,,,,Guarne,guarne
,,,,Guatica,guatica
,,,,Guavatï¿_,guavatï¿_
,,,,Hacari,hacari
,,,,Ibague,ibague
,,,,Itagï¿_ï¿_,itagï¿_ï¿_
,,,,Ituango,ituango
,,,,Jericï¿_,jericï¿_
,,,,La Belleza,la belleza
,,,,La Cumbre,la cumbre
,,,,La Dorada,la dorada
,,,,La Estrella,la estrella
,,,,La Jagua de Ibï¿_rico,la jagua de ibï¿_rico
,,,,La Palma,la palma
,,,,La Playa,la playa
,,,,La Vega,la vega
,,,,Lebrija,lebrija
,,,,Los Cï¿_rdobas,los cï¿_rdobas
,,,,Los Palmitos,los palmitos
,,,,Manizales,manizales
,,,,Marï¿_a La Baja,marï¿_a la baja
,,,,Matanza,matanza
,,,,Medellï¿_n,medellï¿_n
,,,,Mesetas,mesetas
,,,,Milï¿_n,milï¿_n
,,,,Miraflores,miraflores
,,,,Miranda,miranda
,,,,Mocoa,mocoa
,,,,Montelibano,montelï¿_bano
,,,,Monterï¿_a,monterï¿_a
,,,,Morroa,morroa
,,,,Ocaï¿_a,ocaï¿_a
,,,,Ovejas,ovejas
,,,,Pailitas,pailitas
,,,,Pajarito,pajarito
,,,,Palmira,palmira
,,,,Pamplona,pamplona
,,,,Patia (El Bordo),patia (el bordo)
,,,,Paz de Ariporo,paz de ariporo
,,,,Pelaya,pelaya
,,,,Peque,peque
,,,,Pereira,pereira
,,,,Piedecuesta,piedecuesta
,,,,Planadas,planadas
,,,,Plato,plato
,,,,Popayï¿_n,popayï¿_n
,,,,Pradera,pradera
,,,,Puerto Asis,puerto asï¿_s
,,,,Puerto Berrï¿_o,puerto berrï¿_o
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Nare,puerto nare
,,,,Puerto Parra,puerto parra
,,,,Puerto Rico,puerto rico
,,,,Puerto Triunfo,puerto triunfo
,,,,Puerto Wilches,puerto wilches
,,,,Remedios,remedios
,,,,Riofrï¿_o,riofrï¿_o
,,,,Rionegro,rionegro
,,,,Sabana de Torres,sabana de torres
,,,,Saboya,saboya
,,,,Sahagï¿_n,sahagï¿_n
,,,,Salgar,salgar
,,,,San Alberto,san alberto
,,,,San Antonio,san antonio
,,,,San Calixto,san calixto
,,,,San Carlos,san carlos
,,,,San Cayetano,san cayetano
,,,,San Diego,san diego
,,,,San Eduardo,san eduardo
,,,,San Jacinto,san jacinto
,,,,San Jos_ de Miranda,san jos_ de miranda
,,,,San Jos_ del Guaviare,san jos_ del guaviare
,,,,San Juan de Arama,san juan de arama
,,,,San Juan de Cesar,san juan de cesar
,,,,San Juan de Urabï¿_,san juan de urabï¿_
,,,,San Juan Nepomuceno,san juan nepomuceno
,,,,San Martï¿_n,san martï¿_n
,,,,San Onofre,san onofre
,,,,San Pablo,san pablo
,,,,San Pablo de Borbur,san pablo de borbur
,,,,San Pedro de Urabï¿_,san pedro de urabï¿_
,,,,San Roque,san roque
,,,,San Vicente de Chucuri,san vicente de chucuri
,,,,Santa Rosa,santa rosa
,,,,Santa Rosa del Sur,santa rosa del sur
,,,,Santo Domingo,santo domingo
,,,,Saravena,saravena
,,,,Sardinata,sardinata
,,,,Segovia,segovia
,,,,Silos,silos
,,,,Simitï¿_,simitï¿_
,,,,Sincelejo,sincelejo
,,,,Soacha,soacha
,,,,Tï¿_mara,tï¿_mara
,,,,Tame,tame
,,,,Tarazï¿_,tarazï¿_
,,,,Tarso,tarso
